sku,store_view_code,attribute_set_code,product_type,categories,product_websites,name,description,short_description,weight,product_online,tax_class_name,visibility,price,special_price,special_price_from_date,special_price_to_date,url_key,meta_title,meta_keywords,meta_description,base_image,base_image_label,small_image,small_image_label,thumbnail_image,thumbnail_image_label,swatch_image,swatch_image_label,created_at,updated_at,new_from_date,new_to_date,display_product_options_in,map_price,msrp_price,map_enabled,gift_message_available,custom_design,custom_design_from,custom_design_to,custom_layout_update,page_layout,product_options_container,msrp_display_actual_price_type,country_of_manufacture,additional_attributes,qty,out_of_stock_qty,use_config_min_qty,is_qty_decimal,allow_backorders,use_config_backorders,min_cart_qty,use_config_min_sale_qty,max_cart_qty,use_config_max_sale_qty,is_in_stock,notify_on_stock_below,use_config_notify_stock_qty,manage_stock,use_config_manage_stock,use_config_qty_increments,qty_increments,use_config_enable_qty_inc,enable_qty_increments,is_decimal_divided,website_id,related_skus,related_position,crosssell_skus,crosssell_position,upsell_skus,upsell_position,additional_images,additional_image_labels,hide_from_product_page,custom_options,bundle_price_type,bundle_sku_type,bundle_price_view,bundle_weight_type,bundle_values,bundle_shipment_type,associated_skus,downloadable_links,downloadable_samples,configurable_variations,configurable_variation_labels
BB3001,,Default,simple,"Default Category/Building Sanitation/Tools and Accessories/Floor Pads",base,"Floor Pad - 13'' White","Use for dry polishing or with light spray mist for mirror like finish.","Floor Pad - 13'' White",20.000000,1,"Taxable Goods","Not Visible Individually",4.890000,,,,floor-pad-white,,,,b/b/bb3021_3.jpg,,b/b/bb3021_3.jpg,,b/b/bb3021_3.jpg,,,,"3/7/16, 3:31 AM","2/1/22, 11:58 AM",,,"Product Info Column",,,2,No,,,,,,,"Use config",,"configtierprices_disabled=No,cost=2.690000,is_recurring=No",1000.0000,0.0000,0,0,0,0,1.0000,0,10.0000,0,1,1.0000,0,0,0,0,0.0000,0,0,0,0,,,,,,,b/b/bb3021_3.jpg,,,,,,,,,,,,,,
BB3001,default,Default,simple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block after Info Column",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BB3002,,Default,simple,"Default Category/Building Sanitation/Tools and Accessories/Floor Pads",base,"Floor Pad - 13'' Red","For dry buffing, spray buffing, or light scrubbing to remove scuff marks, dirt, and restore shine","Floor Pad - 13'' Red",20.000000,1,"Taxable Goods","Not Visible Individually",4.890000,,,,floor-pad-red,,,,b/b/bb3022_5.jpg,,b/b/bb3022_5.jpg,,b/b/bb3022_5.jpg,,,,"3/7/16, 3:31 AM","2/1/22, 11:59 AM",,,"Product Info Column",,,2,No,,,,,,,"Use config",,"configtierprices_disabled=No,cost=2.690000,is_recurring=No",1000.0000,0.0000,0,0,0,0,1.0000,0,10.0000,0,1,1.0000,0,0,0,0,0.0000,0,0,0,0,,,,,,,b/b/bb3022_5.jpg,,,,,,,,,,,,,,
BB3002,default,Default,simple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block after Info Column",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BB3003,,Default,simple,"Default Category/Building Sanitation/Tools and Accessories/Floor Pads",base,"Floor Pad - 13'' Blue","Designed for moderate scrubbing and heavy spray cleaning","Floor Pad - 13'' Blue",20.000000,1,"Taxable Goods","Not Visible Individually",4.890000,,,,floor-pad-blue,,,,b/b/bb3023_5.jpg,,b/b/bb3023_5.jpg,,b/b/bb3023_5.jpg,,,,"3/7/16, 3:31 AM","2/1/22, 12:00 PM",,,"Product Info Column",,,2,No,,,,,,,"Use config",,"configtierprices_disabled=No,cost=2.690000,is_recurring=No",1000.0000,0.0000,0,0,0,0,1.0000,0,100.0000,0,1,1.0000,0,0,0,0,0.0000,0,0,0,0,,,,,,,b/b/bb3023_5.jpg,,,,,,,,,,,,,,
BB3003,default,Default,simple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block after Info Column",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BB3004,,Default,simple,"Default Category/Building Sanitation/Tools and Accessories/Floor Pads",base,"Floor Pad - 13'' Green","Designed for heavy duty wet scrubbing to remove surface coat, ground in dirt, and scuff marks.","Floor Pad - 13'' Green",20.000000,1,"Taxable Goods","Not Visible Individually",4.890000,,,,floor-pad-green,,,,b/b/bb3024_6.jpg,,b/b/bb3024_6.jpg,,b/b/bb3024_6.jpg,,,,"3/7/16, 3:31 AM","2/1/22, 12:01 PM",,,"Product Info Column",,,2,No,,,,,,,"Use config",,"configtierprices_disabled=No,cost=2.690000,is_recurring=No",1000.0000,0.0000,0,0,0,0,1.0000,0,10.0000,0,1,1.0000,0,0,0,0,0.0000,0,0,0,0,,,,,,,b/b/bb3024_6.jpg,,,,,,,,,,,,,,
BB3004,default,Default,simple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block after Info Column",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BB3005,,Default,simple,"Default Category/Building Sanitation/Tools and Accessories/Floor Pads",base,"Floor Pad - 13'' Black","A strong resilient pad designed for long lasting heavy duty wet stripping.","Floor Pad - 13'' Black",20.000000,1,"Taxable Goods","Not Visible Individually",3.980000,,,,floor-pad-black,,,,b/b/bb3025_5.jpg,,b/b/bb3025_5.jpg,,b/b/bb3025_5.jpg,,,,"3/7/16, 3:31 AM","2/1/22, 12:02 PM",,,"Product Info Column",,,2,No,,,,,,,"Use config",,"configtierprices_disabled=No,cost=2.690000,is_recurring=No",1000.0000,0.0000,0,0,0,0,1.0000,0,10.0000,0,1,1.0000,0,0,0,0,0.0000,0,0,0,0,,,,,,,b/b/bb3025_5.jpg,,,,,,,,,,,,,,
BB3005,default,Default,simple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block after Info Column",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BB3007,,Default,simple,"Default Category/Building Sanitation/Tools and Accessories/Floor Pads",base,"Floor Pad - 13"" Emerald Green","Super open web allows maximum flow through of stripping solutions. Effective stripping and labour savings. Tear resistant. Highly abrasive. Durable and tough.","Floor Pad - 13"" Emerald Green",20.000000,1,"Taxable Goods","Not Visible Individually",5.690000,,,,emerald-green-hd-stripping,,,,b/b/bb3027_3.jpg,,b/b/bb3027_3.jpg,,b/b/bb3027_3.jpg,,,,"3/7/16, 3:31 AM","5/30/21, 2:24 AM",,,,,,,,,,,,,,,,"configtierprices_disabled=No,cost=3.130000,is_recurring=No",1000.0000,0.0000,0,0,0,0,0.0000,0,0.0000,0,1,1.0000,0,0,0,0,0.0000,0,0,0,0,,,,,,,b/b/bb3027_3.jpg,,,,,,,,,,,,,,
BB3007,default,Default,simple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block after Info Column",,,2,,,,,,,,"Use config",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BB3021,,Default,simple,"Default Category/Building Sanitation/Tools and Accessories/Floor Pads",base,"Floor Pad - 15'' White","Use for dry polishing or with light spray mist for mirror like finish.","Floor Pad - 15'' White",20.000000,1,"Taxable Goods","Not Visible Individually",6.160000,,,,floor-pad-white-1310,,,,b/b/bb3021_5.jpg,,b/b/bb3021_5.jpg,,b/b/bb3021_5.jpg,,,,"3/7/16, 3:31 AM","2/1/22, 12:12 PM",,,"Product Info Column",,,2,No,,,,,,,"Use config",,"configtierprices_disabled=No,cost=3.390000,is_recurring=No",1000.0000,0.0000,0,0,0,0,1.0000,0,10.0000,0,1,1.0000,0,0,0,0,0.0000,0,0,0,0,,,,,,,b/b/bb3021_5.jpg,,,,,,,,,,,,,,
BB3021,default,Default,simple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block after Info Column",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BB3022,,Default,simple,"Default Category/Building Sanitation/Tools and Accessories/Floor Pads",base,"Floor Pad - 15 '' Red","For dry buffing, spray buffing, or light scrubbing to remove scuff marks, dirt, and restore shine","Floor Pad - 15 '' Red",20.000000,1,"Taxable Goods","Not Visible Individually",6.160000,,,,floor-pad-red-1311,,,,b/b/bb3022_7.jpg,,b/b/bb3022_7.jpg,,b/b/bb3022_7.jpg,,,,"3/7/16, 3:31 AM","2/1/22, 12:13 PM",,,"Product Info Column",,,,No,,,,,,,"Use config",,"configtierprices_disabled=No,cost=3.390000,is_recurring=No",1000.0000,0.0000,0,0,0,0,1.0000,0,1000.0000,0,1,1.0000,0,0,0,0,0.0000,0,0,0,0,,,,,,,b/b/bb3022_7.jpg,,,,,,,,,,,,,,
BB3022,default,Default,simple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BB3023,,Default,simple,"Default Category/Building Sanitation/Tools and Accessories/Floor Pads",base,"Floor Pad - 15'' Blue","Designed for moderate scrubbing and heavy spray cleaning","Floor Pad - 15'' Blue",20.000000,1,"Taxable Goods","Not Visible Individually",6.160000,,,,floor-pad-blue-1312,,,,b/b/bb3023_7.jpg,,b/b/bb3023_7.jpg,,b/b/bb3023_7.jpg,,,,"3/7/16, 3:31 AM","2/1/22, 12:14 PM",,,"Product Info Column",,,2,No,,,,,,,"Use config",,"configtierprices_disabled=No,cost=3.390000,is_recurring=No",1000.0000,0.0000,0,0,0,0,1.0000,0,10.0000,0,1,1.0000,0,0,0,0,0.0000,0,0,0,0,,,,,,,b/b/bb3023_7.jpg,,,,,,,,,,,,,,
BB3023,default,Default,simple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block after Info Column",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BB3024,,Default,simple,"Default Category/Building Sanitation/Tools and Accessories/Floor Pads",base,"Floor Pad - 15'' Green","Designed for heavy duty wet scrubbing to remove surface coat, ground in dirt, and scuff marks.","Floor Pad - 15'' Green",20.000000,1,"Taxable Goods","Not Visible Individually",6.160000,,,,floor-pad-green-1313,,,,b/b/bb3024_8.jpg,,b/b/bb3024_8.jpg,,b/b/bb3024_8.jpg,,,,"3/7/16, 3:31 AM","2/1/22, 12:15 PM",,,"Product Info Column",,,2,No,,,,,,,"Use config",,"configtierprices_disabled=No,cost=3.390000,is_recurring=No",1000.0000,0.0000,0,0,0,0,1.0000,0,10.0000,0,1,1.0000,0,0,0,0,0.0000,0,0,0,0,,,,,,,b/b/bb3024_8.jpg,,,,,,,,,,,,,,
BB3024,default,Default,simple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block after Info Column",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BB3025,,Default,simple,"Default Category/Building Sanitation/Tools and Accessories/Floor Pads",base,"Floor Pad - 15'' Black","A strong resilient pad designed for long lasting heavy duty wet stripping.","Floor Pad - 15'' Black",20.000000,1,"Taxable Goods","Not Visible Individually",6.160000,,,,floor-pad-black-1314,,,,b/b/bb3025_7.jpg,,b/b/bb3025_7.jpg,,b/b/bb3025_7.jpg,,,,"3/7/16, 3:31 AM","2/1/22, 12:18 PM",,,"Product Info Column",,,2,No,,,,,,,"Use config",,"configtierprices_disabled=No,cost=3.390000,is_recurring=No",1000.0000,0.0000,0,0,0,0,1.0000,0,10.0000,0,1,1.0000,0,0,0,0,0.0000,0,0,0,0,,,,,,,b/b/bb3025_7.jpg,,,,,,,,,,,,,,
BB3025,default,Default,simple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block after Info Column",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BB3026,,Default,simple,"Default Category,Default Category/Building Sanitation/Tools and Accessories/Floor Pads",base,"Floor Pad - 15'' Brown","Floor Pad - 15'' Brown","Floor Pad - 15'' Brown",20.000000,2,"Taxable Goods","Catalog, Search",3.490000,,,,floor-pad-15-brown,,,,,,,,,,,,"3/7/16, 3:31 AM","6/5/17, 6:06 PM",,,,,,,,,,,,,,,,"configtierprices_disabled=No,cost=2.270000,is_recurring=No",1000.0000,0.0000,0,0,0,0,0.0000,0,0.0000,0,1,1.0000,0,0,0,0,0.0000,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
BB3027,,Default,simple,"Default Category/Building Sanitation/Tools and Accessories/Floor Pads",base,"Floor Pad - 15'' Emerald Green","Super open web allows maximum flow through of stripping solutions. Effective stripping and labour savings. Tear resistant. Highly abrasive. Durable and tough","Floor Pad - 15'' Emerald Green",20.000000,1,"Taxable Goods","Not Visible Individually",7.060000,,,,emerald-green-hd-stripping-1316,,,,b/b/bb3027_5.jpg,,b/b/bb3027_5.jpg,,b/b/bb3027_5.jpg,,,,"3/7/16, 3:31 AM","5/30/21, 2:24 AM",,,,,,,,,,,,,,,,"configtierprices_disabled=No,cost=3.880000,is_recurring=No",1000.0000,0.0000,0,0,0,0,0.0000,0,0.0000,0,1,1.0000,0,0,0,0,0.0000,0,0,0,0,,,,,,,b/b/bb3027_5.jpg,,,,,,,,,,,,,,
BB3027,default,Default,simple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block after Info Column",,,2,,,,,,,,"Use config",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BB3032,,Default,simple,"Default Category,Default Category/Building Sanitation/Tools and Accessories/Floor Pads",base,"Floor Pad - 16"" Red","Floor Pad - 16"" Red","Floor Pad - 16"" Red",20.000000,2,"Taxable Goods","Catalog, Search",4.200000,,,,floor-pad-16-red,,,,,,,,,,,,"3/7/16, 3:31 AM","6/5/17, 6:18 PM",,,,,,,,,,,,,,,,"configtierprices_disabled=No,cost=2.730000,is_recurring=No",1000.0000,0.0000,0,0,0,0,0.0000,0,0.0000,0,1,1.0000,0,0,0,0,0.0000,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
BB3033,,Default,simple,"Default Category,Default Category/Building Sanitation/Tools and Accessories/Floor Pads",base,"Floor Pad - 16"" Blue","Floor Pad - 16"" Blue","Floor Pad - 16"" Blue",20.000000,2,"Taxable Goods","Catalog, Search",4.200000,,,,floor-pad-16-blue,,,,,,,,,,,,"3/7/16, 3:31 AM","6/5/17, 6:18 PM",,,,,,,,,,,,,,,,"configtierprices_disabled=No,cost=2.730000,is_recurring=No",1000.0000,0.0000,0,0,0,0,0.0000,0,0.0000,0,1,1.0000,0,0,0,0,0.0000,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
BB3035,,Default,simple,"Default Category/Building Sanitation/Tools and Accessories/Floor Pads",base,"Floor Pad - 16"" Black","A strong resilient pad designed for long lasting heavy duty wet stripping.","Floor Pad - 16"" Black",20.000000,2,"Taxable Goods","Catalog, Search",3.800000,,,,floor-pad-black-1319,,,,,,,,,,,,"3/7/16, 3:31 AM","6/5/17, 6:18 PM",,,,,,,,,,,,,,,,"configtierprices_disabled=No,cost=2.470000,is_recurring=No",1000.0000,0.0000,0,0,0,0,0.0000,0,0.0000,0,1,1.0000,0,0,0,0,0.0000,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
BB3041,,Default,simple,"Default Category/Building Sanitation/Tools and Accessories/Floor Pads",base,"Floor Pad - 17'' White","Use for dry polishing or with light spray mist for mirror like finish.","Floor Pad - 17'' White",20.000000,1,"Taxable Goods","Not Visible Individually",7.200000,,,,floor-pad-white-1320,,,,b/b/bb3021_7.jpg,,b/b/bb3021_7.jpg,,b/b/bb3021_7.jpg,,,,"3/7/16, 3:31 AM","2/1/22, 12:26 PM",,,"Product Info Column",,,2,No,,,,,,,"Use config",,"configtierprices_disabled=No,cost=3.960000,is_recurring=No",1000.0000,0.0000,0,0,0,0,1.0000,0,100.0000,0,1,1.0000,0,0,0,0,0.0000,0,0,0,0,,,,,,,b/b/bb3021_7.jpg,,,,,,,,,,,,,,
BB3041,default,Default,simple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block after Info Column",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BB3042,,Default,simple,"Default Category/Building Sanitation/Tools and Accessories/Floor Pads",base,"Floor Pad - 17'' Red","For dry buffing, spray buffing, or light scrubbing to remove scuff marks, dirt, and restore shine","Floor Pad - 17'' Red",20.000000,1,"Taxable Goods","Not Visible Individually",7.200000,,,,floor-pad-red-1321,,,,b/b/bb3022_9.jpg,,b/b/bb3022_9.jpg,,b/b/bb3022_9.jpg,,,,"3/7/16, 3:31 AM","2/1/22, 12:26 PM",,,"Product Info Column",,,2,No,,,,,,,"Use config",,"configtierprices_disabled=No,cost=3.960000,is_recurring=No",1000.0000,0.0000,0,0,0,0,1.0000,0,10.0000,0,1,1.0000,0,0,0,0,0.0000,0,0,0,0,,,,,,,b/b/bb3022_9.jpg,,,,,,,,,,,,,,
BB3042,default,Default,simple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block after Info Column",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BB3043,,Default,simple,"Default Category/Building Sanitation/Tools and Accessories/Floor Pads",base,"Floor Pad - 17'' Blue","Designed for moderate scrubbing and heavy spray cleaning","Floor Pad - 17'' Blue",20.000000,1,"Taxable Goods","Not Visible Individually",7.200000,,,,floor-pad-blue-1322,,,,b/b/bb3023_9.jpg,,b/b/bb3023_9.jpg,,b/b/bb3023_9.jpg,,,,"3/7/16, 3:31 AM","2/1/22, 12:27 PM",,,"Product Info Column",,,2,No,,,,,,,"Use config",,"configtierprices_disabled=No,cost=3.960000,is_recurring=No",1000.0000,0.0000,0,0,0,0,1.0000,0,10.0000,0,1,1.0000,0,0,0,0,0.0000,0,0,0,0,,,,,,,b/b/bb3023_9.jpg,,,,,,,,,,,,,,
BB3043,default,Default,simple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block after Info Column",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BB3044,,Default,simple,"Default Category/Building Sanitation/Tools and Accessories/Floor Pads",base,"Floor Pad - 17'' Green","Designed for heavy duty wet scrubbing to remove surface coat, ground in dirt, and scuff marks.","Floor Pad - 17'' Green",20.000000,1,"Taxable Goods","Not Visible Individually",7.200000,,,,floor-pad-green-1323,,,,b/b/bb3024_10.jpg,,b/b/bb3024_10.jpg,,b/b/bb3024_10.jpg,,,,"3/7/16, 3:31 AM","2/1/22, 12:28 PM",,,"Product Info Column",,,2,No,,,,,,,"Use config",,"configtierprices_disabled=No,cost=3.960000,is_recurring=No",1000.0000,0.0000,0,0,0,0,1.0000,0,10.0000,0,1,1.0000,0,0,0,0,0.0000,0,0,0,0,,,,,,,b/b/bb3024_10.jpg,,,,,,,,,,,,,,
BB3044,default,Default,simple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block after Info Column",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BB3045,,Default,simple,"Default Category/Building Sanitation/Tools and Accessories/Floor Pads",base,"Floor Pad - 17'' Black","A strong resilient pad designed for long lasting heavy duty wet stripping.","Floor Pad - 17'' Black",20.000000,1,"Taxable Goods","Not Visible Individually",7.200000,,,,floor-pad-black-1324,,,,b/b/bb3025_9.jpg,,b/b/bb3025_9.jpg,,b/b/bb3025_9.jpg,,,,"3/7/16, 3:31 AM","2/1/22, 12:29 PM",,,"Product Info Column",,,2,No,,,,,,,"Use config",,"configtierprices_disabled=No,cost=3.960000,is_recurring=No",1000.0000,0.0000,0,0,0,0,1.0000,0,10.0000,0,1,1.0000,0,0,0,0,0.0000,0,0,0,0,,,,,,,b/b/bb3025_9.jpg,,,,,,,,,,,,,,
BB3045,default,Default,simple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block after Info Column",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BB3046,,Default,simple,"Default Category,Default Category/Building Sanitation/Tools and Accessories/Floor Pads",base,"Floor Pad - 17'' Brown","Floor Pad - 17'' Brown","Floor Pad - 17'' Brown",20.000000,2,"Taxable Goods","Not Visible Individually",4.200000,,,,floor-pad-17-brown,,,,,,,,,,,,"3/7/16, 3:31 AM","6/5/17, 6:42 PM",,,,,,,,,,,,,,,,"configtierprices_disabled=No,cost=2.730000,is_recurring=No",1000.0000,0.0000,0,0,0,0,0.0000,0,0.0000,0,1,1.0000,0,0,0,0,0.0000,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
BB3047,,Default,simple,"Default Category/Building Sanitation/Tools and Accessories/Floor Pads",base,"Floor Pad - 17'' Emerald Green","Super open web allows maximum flow through of stripping solutions. Effective stripping and labour savings. Tear resistant. Highly abrasive. Durable and tough","Floor Pad - 17'' Emerald Green",20.000000,1,"Taxable Goods","Not Visible Individually",8.420000,,,,emerald-green-hd-stripping-1326,,,,b/b/bb3027_7.jpg,,b/b/bb3027_7.jpg,,b/b/bb3027_7.jpg,,,,"3/7/16, 3:31 AM","5/30/21, 2:24 AM",,,,,,,,,,,,,,,,"configtierprices_disabled=No,cost=4.630000,is_recurring=No",1000.0000,0.0000,0,0,0,0,0.0000,0,0.0000,0,1,1.0000,0,0,0,0,0.0000,0,0,0,0,,,,,,,b/b/bb3027_7.jpg,,,,,,,,,,,,,,
BB3047,default,Default,simple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block after Info Column",,,2,,,,,,,,"Use config",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BB3048,,Default,simple,"Default Category,Default Category/Building Sanitation/Tools and Accessories/Floor Pads",base,"Floor Pad - 17"" Champagne","Floor Pad - 17"" Champagne","Floor Pad - 17"" Champagne",20.000000,2,"Taxable Goods","Not Visible Individually",5.340000,,,,floor-pad-17-champagne,,,,,,,,,,,,"3/7/16, 3:31 AM","6/5/17, 6:42 PM",,,,,,,,,,,,,,,,"configtierprices_disabled=No,cost=3.470000,is_recurring=No",1000.0000,0.0000,0,0,0,0,0.0000,0,0.0000,0,1,1.0000,0,0,0,0,0.0000,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
BB3049,,Default,simple,"Default Category,Default Category/Building Sanitation/Tools and Accessories/Floor Pads",base,"Floor pad - 17"" Ice Blue","Floor pad - 17"" Ice Blue","Floor pad - 17"" Ice Blue",20.000000,2,"Taxable Goods","Not Visible Individually",4.890000,,,,floor-pad-17-ice-blue,,,,,,,,,,,,"3/7/16, 3:31 AM","6/5/17, 6:42 PM",,,,,,,,,,,,,,,,"configtierprices_disabled=No,cost=2.670000,is_recurring=No",1000.0000,0.0000,0,0,0,0,0.0000,0,0.0000,0,1,1.0000,0,0,0,0,0.0000,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
BB3061,,Default,simple,"Default Category/Building Sanitation/Tools and Accessories/Floor Pads",base,"Floor Pad - 19'' White","Use for dry polishing or with light spray mist for mirror like finish.","Floor Pad - 19'' White",20.000000,1,"Taxable Goods","Not Visible Individually",8.680000,,,,floor-pad-white-1329,,,,b/b/bb3021_9.jpg,,b/b/bb3021_9.jpg,,b/b/bb3021_9.jpg,,,,"3/7/16, 3:31 AM","2/1/22, 12:31 PM",,,"Product Info Column",,,2,No,,,,,,,"Use config",,"configtierprices_disabled=No,cost=4.770000,is_recurring=No",1000.0000,0.0000,0,0,0,0,1.0000,0,10.0000,0,1,1.0000,0,0,0,0,0.0000,0,0,0,0,,,,,,,b/b/bb3021_9.jpg,,,,,,,,,,,,,,
BB3061,default,Default,simple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block after Info Column",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BB3062,,Default,simple,"Default Category/Building Sanitation/Tools and Accessories/Floor Pads",base,"Floor Pad - 19'' Red","For dry buffing, spray buffing, or light scrubbing to remove scuff marks, dirt, and restore shine","Floor Pad - 19'' Red",20.000000,1,"Taxable Goods","Not Visible Individually",8.680000,,,,floor-pad-red-1330,,,,b/b/bb3022_11.jpg,,b/b/bb3022_11.jpg,,b/b/bb3022_11.jpg,,,,"3/7/16, 3:31 AM","2/1/22, 12:32 PM",,,"Product Info Column",,,2,No,,,,,,,"Use config",,"configtierprices_disabled=No,cost=4.770000,is_recurring=No",1000.0000,0.0000,0,0,0,0,1.0000,0,10.0000,0,1,1.0000,0,0,0,0,0.0000,0,0,0,0,,,,,,,b/b/bb3022_11.jpg,,,,,,,,,,,,,,
BB3062,default,Default,simple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block after Info Column",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BB3063,,Default,simple,"Default Category/Building Sanitation/Tools and Accessories/Floor Pads",base,"Floor Pad - 19'' Blue","Designed for moderate scrubbing and heavy spray cleaning","Floor Pad - 19'' Blue",20.000000,1,"Taxable Goods","Not Visible Individually",8.680000,,,,floor-pad-blue-1331,,,,b/b/bb3023_11.jpg,,b/b/bb3023_11.jpg,,b/b/bb3023_11.jpg,,,,"3/7/16, 3:31 AM","2/1/22, 12:33 PM",,,"Product Info Column",,,2,No,,,,,,,"Use config",,"configtierprices_disabled=No,cost=4.770000,is_recurring=No",1000.0000,0.0000,0,0,0,0,1.0000,0,10.0000,0,1,1.0000,0,0,0,0,0.0000,0,0,0,0,,,,,,,b/b/bb3023_11.jpg,,,,,,,,,,,,,,
BB3063,default,Default,simple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block after Info Column",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BB3064,,Default,simple,"Default Category/Building Sanitation/Tools and Accessories/Floor Pads",base,"Floor Pad - 19'' Green","Designed for heavy duty wet scrubbing to remove surface coat, ground in dirt, and scuff marks.","Floor Pad - 19'' Green",20.000000,1,"Taxable Goods","Not Visible Individually",8.680000,,,,floor-pad-green-1332,,,,b/b/bb3024_12.jpg,,b/b/bb3024_12.jpg,,b/b/bb3024_12.jpg,,,,"3/7/16, 3:31 AM","2/1/22, 12:34 PM",,,"Product Info Column",,,2,No,,,,,,,"Use config",,"configtierprices_disabled=No,cost=4.770000,is_recurring=No",1000.0000,0.0000,0,0,0,0,1.0000,0,10.0000,0,1,1.0000,0,0,0,0,0.0000,0,0,0,0,,,,,,,b/b/bb3024_12.jpg,,,,,,,,,,,,,,
BB3064,default,Default,simple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block after Info Column",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BB3065,,Default,simple,"Default Category/Building Sanitation/Tools and Accessories/Floor Pads",base,"Floor Pad - 19'' Black","A strong resilient pad designed for long lasting heavy duty wet stripping.","Floor Pad - 19'' Black",20.000000,1,"Taxable Goods","Not Visible Individually",8.680000,,,,floor-pad-black-1333,,,,b/b/bb3025_11.jpg,,b/b/bb3025_11.jpg,,b/b/bb3025_11.jpg,,,,"3/7/16, 3:31 AM","2/1/22, 12:34 PM",,,"Product Info Column",,,,No,,,,,,,"Use config",,"configtierprices_disabled=No,cost=4.770000,is_recurring=No",1000.0000,0.0000,0,0,0,0,1.0000,0,10.0000,0,1,1.0000,0,0,0,0,0.0000,0,0,0,0,,,,,,,b/b/bb3025_11.jpg,,,,,,,,,,,,,,
